CNPJ_FUNDO,DENOM_SOCIAL,TP_FUNDO,CLASSE,CLASSE,cluster
41424117000180,,,,,1
41424279000118,,,,,1
41451610000199,,,,,1
41460252000180,,,,,1
41483842000129,,,,,1
41483966000104,,,,,1
41486487000141,,,,,1
41487361000191,,,,,1
41491381000136,,,,,1
41491605000100,,,,,1
41491745000188,,,,,1
41498482000139,,,,,1
41504602000163,,,,,1
41505673000180,,,,,1
41512769000176,FUNDO DE INVESTIMENTO EM COTAS DE FI ALEGRIA MULTIMERCADO CRÉDITO PRIVADO - PRECE II,FI,Multimercado,Multimercados Livre,3
41512829000150,,,,,1
41514301000110,,,,,1
41517076000176,,,,,1
41517212000128,BAHIA AM MUTÁ S FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,1
41517570000130,,,,,0
41517794000142,FI EM COTAS DE FUNDOS DE INVESTIMENTO LARANJAL MULTIMERCADO CRÉDITO PRIVADO - PRECE II,FI,Multimercado,Multimercados Livre,3
41520199000166,,,,,1
41533755000139,,,,,1
41536282000123,,,,,1
41537104000117,,,,,1
41538891000111,,,,,1
41541894000104,,,,,1
41543671000186,,,,,1
41543719000156,FUNDO DE INVESTIMENTO EM COTAS DE FI GUANDU MULTIMERCADO CRÉDITO PRIVADO - PRECE CV-CD,FI,Multimercado,Multimercados Livre,3
41543813000105,FUNDO DE INVESTIMENTO IMUNANA MULTIMERCADO CRÉDITO PRIVADO - PRECE CV-CD,FI,Multimercado,Multimercados Livre,3
41543841000122,FUNDO DE INVESTIMENTO BARRA MULTIMERCADO - PRECE II,FI,Multimercado,Multimercados Livre,3
41543879000103,FUNDO DE INVESTIMENTO BARRA MULTIMERCADO - PRECE CV-CD,FI,Multimercado,Multimercados Livre,3
41543978000187,,,,,3
41544033000180,FUNDO DE INVESTIMENTO MACACOS MULTIMERCADO CRÉDITO PRIVADO - PRECE CV-CD,FI,Multimercado,Multimercados Livre,3
41544075000110,,,,,1
41544386000180,,,,,1
41544414000169,,,,,3
41544447000109,,,,,1
41544876000186,,,,,3
41544993000140,,,,,1
41545043000130,,,,,1
41545099000194,,,,,1
41545124000130,,,,,1
41545212000131,,,,,1
41545259000103,,,,,3
41545290000136,,,,,1
41545433000100,,,,,1
41545467000102,,,,,1
41545488000110,,,,,1
41545510000121,,,,,1
41545586000157,,,,,1
41545780000132,,,,,1
41545795000109,,,,,1
41545824000124,,,,,3
41545861000132,FUNDO DE INVESTIMENTO BARRA MULTIMERCADO - PRECE I,FI,Multimercado,Multimercados Livre,3
41545897000116,,,,,1
41545913000170,,,,,1
41545928000139,,,,,1
41545982000184,,,,,3
41556860000193,,,,,1
41556926000145,,,,,1
41557052000140,,,,,1
41557093000137,,,,,1
41557139000118,,,,,1
41557200000127,,,,,1
41557278000141,,,,,1
41557733000109,,,,,1
41559542000186,,,,,1
41559567000180,,,,,3
41562234000100,,,,,1
41562262000127,,,,,1
41562294000122,,,,,1
41562329000123,,,,,1
41562363000106,,,,,3
41562564000103,,,,,1
41569748000197,,,,,1
41569841000100,,,,,3
41569965000187,,,,,1
41570019000150,,,,,1
41570057000103,,,,,1
41572486000110,,,,,3
41574170000167,,,,,0
41574480000181,,,,,1
41574597000165,,,,,1
41574684000112,,,,,1
41574762000189,,,,,1
41574798000162,,,,,1
41574825000105,,,,,1
41574875000184,,,,,3
41574909000130,,,,,1
41574998000115,,,,,3
41575038000170,,,,,1
41575396000182,,,,,1
41575443000198,,,,,1
41575611000145,,,,,1
41575654000120,,,,,1
41575707000103,,,,,0
41575755000100,,,,,1
41575809000129,,,,,1
41576012000146,,,,,1
41579099000105,OPALA FUNDO DE INVESTIMENTO MULTIMERCADO INVESTIMENTO NO EXTERIOR CRÉDITO PRIVADO,FI,Multimercado,Multimercados Invest. no Exterior,3
41579163000158,,,,,1
41579176000127,,,,,1
41579331000105,,,,,3
41579363000100,,,,,1
41579421000104,,,,,1
41579468000160,,,,,1
41579496000187,,,,,1
41579506000184,,,,,1
41579526000155,,,,,1
41579536000190,,,,,1
41579702000159,,,,,1
41593371000101,,,,,1
41593482000118,,,,,1
41594289000100,,,,,1
41594333000173,,,,,0
41594369000157,,,,,3
41594476000185,,,,,1
41594527000179,,,,,1
41594545000150,,,,,1
41594555000196,,,,,1
41594603000146,,,,,1
41594622000172,,,,,1
41594651000134,,,,,0
41594671000105,,,,,1
41594707000150,,,,,1
41594739000156,,,,,3
41594759000127,,,,,3
41594774000175,,,,,3
41594785000155,,,,,3
41594807000187,,,,,1
41594824000114,,,,,1
41594835000102,,,,,1
41601781000157,,,,,1
41609665000184,,,,,1
41609684000100,,,,,1
41609712000190,,,,,1
41609772000102,,,,,1
41609808000158,,,,,1
41609852000168,,,,,1
41609901000162,,,,,1
41609913000197,,,,,1
41609925000111,,,,,1
41610479000165,XP CRÉDITO MIDDLE FUNDO DE INVESTIMENTO EM COTAS MULTIMERCADO CRÉDITO PRIVADO LP RESP LIMITADA,FI,Multimercado,Multimercados Livre,3
41610500000122,,,,,1
41610508000199,,,,,1
41610520000101,,,,,1
41610532000128,,,,,1
41610584000102,,,,,1
41610595000184,,,,,1
41610605000181,,,,,1
41610610000194,,,,,1
41610621000174,,,,,1
41610631000100,,,,,1
41610640000109,,,,,1
41610649000101,,,,,1
41610657000158,,,,,1
41629514000198,,,,,1
41629606000178,,,,,1
41629662000102,,,,,1
41629812000188,,,,,1
41629871000156,,,,,1
41629941000176,,,,,1
41630234000108,,,,,1
41630437000196,MESSIS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FI,Multimercado,Multimercados Invest. no Exterior,1
41630537000112,,,,,1
41630562000104,,,,,1
41630597000135,,,,,3
41632808000179,,,,,3
41632820000183,,,,,1
41632839000120,,,,,1
41632858000156,,,,,1
41632880000104,,,,,1
41632904000117,,,,,1
41632926000187,,,,,1
41639146000169,,,,,1
41649754000154,,,,,1
41649776000114,,,,,1
41649793000151,,,,,1
41649957000140,,,,,1
41649966000131,,,,,1
41649977000111,,,,,1
41649990000170,,,,,1
41650014000138,,,,,1
41650100000140,,,,,3
41650173000132,,,,,3
41664211000106,,,,,1
41672230000184,,,,,1
41672242000109,,,,,1
41672376000120,,,,,1
41672409000131,,,,,1
41672418000122,,,,,1
41672427000113,,,,,3
41672436000104,,,,,1
41672453000141,,,,,0
41673022000108,,,,,1
41673064000130,,,,,1
41673080000123,,,,,1
41673090000169,,,,,1
41673174000100,,,,,1
41673204000170,,,,,1
41673246000101,,,,,1
41680991000188,,,,,1
41681049000134,,,,,1
41681082000164,,,,,1
41681126000156,,,,,1
41681147000171,,,,,1
41681191000181,,,,,1
41681275000115,,,,,1
41681294000141,,,,,1
41681331000111,,,,,1
41681365000106,,,,,1
41681445000161,,,,,1
41681686000100,,,,,1
41681720000147,,,,,1
41681763000122,,,,,1
41681780000160,,,,,1
41681839000110,,,,,1
41681874000139,,,,,1
41681900000129,,,,,1
41681931000180,,,,,1
41682289000153,,,,,1
41686769000192,,,,,3
41686780000152,,,,,1
41686797000100,,,,,1
41686811000175,,,,,1
41686843000170,,,,,1
41686893000158,,,,,1
41686925000115,,,,,3
41686970000170,,,,,1
41687004000177,,,,,1
41687044000119,,,,,1
41687130000121,,,,,1
41687144000145,,,,,1
41687175000104,,,,,1
41687221000167,,,,,1
41687249000102,,,,,1
41687262000153,,,,,1
41687275000122,,,,,1
41687283000179,,,,,1
41687327000160,,,,,0
41687339000195,,,,,3
41705367000198,,,,,1
41705552000182,,,,,1
41707375000173,,,,,1
41707420000190,,,,,1
41707791000171,,,,,1
41707832000120,,,,,1
41709204000183,,,,,1
41709507000104,,,,,1
41709727000120,,,,,1
41709871000166,,,,,0
41710349000102,,,,,1
41710399000181,,,,,1
41710404000156,,,,,1
41710428000105,,,,,1
41710441000164,,,,,1
41710451000108,,,,,1
41710472000115,,,,,1
41710486000139,,,,,1
41710510000130,,,,,1
41710563000150,,,,,1
41710692000149,,,,,1
41710798000142,,,,,1
41713501000100,,,,,1
41713685000109,,,,,1
41713898000122,,,,,0
41714065000186,,,,,0
41714349000172,,,,,1
41714509000183,,,,,3
41714611000189,,,,,1
41714876000187,,,,,1
41714983000105,,,,,1
41716515000170,ITAÚ GOV MG FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA RESPONSABILIDADE LIMITADA,FIF,,,2
41721180000188,,,,,1
41721274000157,,,,,3
41721361000104,,,,,1
41721399000187,,,,,0
41721433000113,,,,,1
41721467000108,,,,,0
41721530000106,,,,,1
41721569000123,,,,,2
41721609000137,,,,,1
41721666000116,,,,,1
41721750000130,,,,,1
41721781000190,,,,,1
41721833000129,,,,,1
41721869000102,,,,,1
41721904000193,,,,,1
41721940000157,,,,,1
41722020000153,,,,,1
41722064000183,,,,,0
41722099000112,,,,,1
41722136000192,,,,,0
41722175000190,,,,,1
41727038000148,,,,,1
41727080000169,,,,,0
41727134000196,,,,,2
41727237000156,,,,,1
41727262000130,,,,,3
41727284000108,,,,,1
41733441000180,,,,,1
41733594000127,,,,,1
41733669000170,,,,,2
41733770000120,,,,,1
41733824000158,,,,,1
41733859000197,,,,,1
41733892000117,,,,,1
41733920000104,,,,,1
41734042000133,,,,,1
41734304000160,,,,,3
41734416000110,,,,,1
41734805000146,,,,,1
41734846000132,,,,,0
41734913000119,,,,,1
41734999000180,,,,,1
41735050000102,,,,,1
41735118000145,,,,,1
41735237000106,,,,,1
41736548000181,,,,,1
41736738000107,,,,,1
41736799000166,,,,,1
41736872000108,,,,,1
41738863000148,,,,,0
41739141000108,,,,,1
41739605000186,,,,,2
41744106000187,,,,,1
41744149000162,,,,,1
41744176000135,,,,,1
41744246000155,VISTA MULTIESTRATÉGIA RED FI EM COTAS DE FI MULTIMERCADO,FI,Multimercado,Multimercados Livre,3
41744690000170,,,,,1
41745501000184,,,,,1
41745725000196,,,,,1
41745741000189,,,,,0
41745775000173,,,,,1
41751844000151,MARSELHA FUNDO DE  INVESTIMENTO FINANCEIRO CRÉDITO PRIVADO RESPONSABILIDADE LIMITADA,FIIM,,,1
41755256000196,,,,,2
41755267000176,,,,,1
41755283000169,,,,,1
41755303000100,,,,,1
41755317000115,,,,,1
41755350000145,,,,,1
41755369000191,,,,,1
41755394000175,,,,,1
41755418000196,,,,,1
41755464000195,,,,,1
41756159000118,,,,,0
41756194000137,,,,,3
41756266000146,,,,,1
41756296000152,,,,,1
41756323000197,,,,,1
41758578000199,,,,,1
41762776000126,,,,,1
41762791000174,,,,,1
41762807000149,,,,,3
41762922000113,,,,,1
41762968000132,,,,,1
41763054000196,,,,,1
41763071000123,,,,,1
41763083000158,,,,,1
41763099000160,,,,,1
41763139000174,,,,,1
41763267000118,,,,,1
41763294000190,,,,,1
41763312000134,,,,,1
41763320000180,,,,,1
41767134000110,,,,,1
41771670000199,,,,,0
41771697000181,,,,,1
41774606000161,,,,,3
41774687000108,,,,,1
41776635000162,,,,,1
41776664000124,,,,,1
41776707000171,,,,,1
41776752000126,,,,,1
41776781000198,,,,,1
41776823000190,,,,,1
41776897000127,,,,,1
41778167000165,PLEG MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,3
41778182000103,,,,,0
41778207000179,,,,,3
41799343000145,,,,,1
41799419000132,,,,,1
41799456000140,,,,,1
41799499000126,,,,,1
41799546000131,,,,,3
41799581000150,,,,,1
41799756000120,,,,,1
41799935000167,,,,,1
41801819000135,,,,,1
41801919000161,,,,,1
41802040000134,,,,,1
41802098000188,,,,,1
41802178000133,,,,,1
41818114000120,,,,,1
41818153000128,,,,,1
41818184000189,,,,,1
41818229000115,,,,,1
41820144000171,TRINDADE FUNDO DE INVESTIMENTO MULTIMERCADO,FIDC,FIC FIDC,,1
41833315000105,,,,,1
41835883000137,,,,,1
41835922000104,,,,,1
41837419000180,,,,,1
41837578000184,,,,,1
41837603000120,,,,,3
41837614000100,,,,,1
41837639000103,,,,,1
41837660000109,,,,,1
41837686000157,,,,,1
41837736000104,,,,,1
41837748000120,,,,,1
41837763000179,,,,,1
41837793000185,,,,,3
41837806000116,,,,,1
41837821000164,,,,,1
41837845000113,,,,,1
41853314000114,,,,,1
41853352000177,,,,,1
41853372000148,,,,,1
41853397000141,,,,,1
41853447000190,,,,,1
41853468000106,,,,,1
41853494000134,,,,,1
41853538000126,,,,,1
41853588000103,,,,,1
41853671000182,,,,,1
41853687000195,,,,,1
41853715000174,,,,,1
41853728000143,,,,,1
41858415000188,,,,,1
41866042000197,,,,,1
41866111000162,,,,,1
41866190000101,,,,,1
41866212000133,,,,,1
41866241000103,,,,,1
41866276000134,,,,,1
41866348000143,,,,,1
41866372000182,,,,,1
41866984000175,,,,,1
41867014000194,,,,,1
41867068000150,,,,,3
41867101000141,,,,,3
41867126000145,,,,,1
41867157000104,,,,,1
41867181000135,,,,,1
41867203000167,,,,,1
41867248000131,,,,,1
41867265000179,,,,,1
41867296000120,,,,,1
41867324000109,,,,,1
41867354000115,,,,,1
41867464000187,ENCORE KALMAN FUNDO DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,3
41867488000136,ENCORE KALMAN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,3
41867517000160,,,,,1
41881064000126,,,,,1
41881117000109,,,,,1
41881132000157,,,,,1
41881165000105,,,,,1
41881188000101,,,,,1
41881205000100,,,,,1
41881224000137,,,,,1
41881271000180,,,,,1
41881375000195,,,,,1
41881437000169,,,,,1
41881531000118,,,,,1
41881550000144,,,,,1
41881576000192,,,,,1
41884125000109,,,,,3
41884170000163,P8 ISERAN FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Livre,3
41884201000186,CLAVE AÇÕES P FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,FI,Ações,Ações Livre,3
41884249000194,,,,,1
41884374000102,,,,,1
41884416000105,,,,,1
41884440000136,,,,,1
41884539000138,,,,,1
41884595000172,,,,,1
41888055000167,,,,,1
41888219000156,,,,,0
41888295000161,,,,,1
41888381000174,,,,,1
41888438000135,,,,,1
41888464000163,,,,,0
41888492000180,,,,,0
41888673000107,,,,,1
41888700000141,,,,,1
41888721000167,,,,,1
41888964000103,P8 ISERAN MASTER FUNDO DE INVESTIMENTO DE AÇÕES,FI,Ações,Ações Livre,3
41898839000176,AZ QUEST MULTI PWR FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO,FI,Multimercado,Multimercados Macro,3
41898862000160,,,,,1
41898879000118,,,,,1
41898903000119,,,,,1
41898926000123,,,,,1
41901161000133,,,,,1
41901871000163,,,,,1
41902320000114,,,,,1
41902409000180,,,,,1
41902508000162,,,,,1
41902716000161,,,,,1
41902964000102,,,,,1
41903026000127,,,,,1
41906865000107,,,,,1
41906891000127,,,,,1
41906920000150,,,,,1
41906938000152,,,,,1
41906968000169,,,,,1
41907150000160,,,,,1
41907181000111,,,,,1
41907541000185,,,,,1
41907552000165,,,,,1
41907811000158,,,,,1
41907819000114,,,,,1
41907843000153,,,,,1
41907852000144,,,,,1
41907862000180,,,,,1
41921627000162,,,,,1
41921671000172,,,,,1
41921700000104,,,,,1
41921726000144,,,,,1
41921770000154,,,,,1
41921835000161,,,,,1
41922531000119,,,,,1
41922616000105,,,,,1
41922684000166,,,,,1
41953322000132,,,,,1
41954582000122,,,,,3
41954625000170,,,,,1
41954734000197,,,,,1
41954782000185,,,,,1
41954834000113,,,,,1
41955156000103,,,,,3
41955276000100,,,,,1
41955494000145,,,,,1
41955498000123,,,,,3
41955511000144,,,,,1
41955522000124,,,,,1
41956196000170,,,,,1
41956824000117,,,,,1
41956882000140,,,,,1
41956951000116,,,,,1
41956959000182,,,,,1
41956989000199,,,,,1
41957009000172,,,,,1
41957018000163,,,,,1
41957029000143,,,,,1
41957040000103,,,,,1
41957048000170,,,,,1
41957080000155,,,,,1
41957099000100,,,,,1
41957111000178,,,,,1
41957122000158,,,,,1
41957128000125,,,,,1
41957131000149,,,,,1
41957146000107,,,,,1
41957258000168,,,,,0
41957380000134,,,,,1
41957388000109,,,,,1
41957407000199,,,,,1
41969176000133,,,,,3
41969199000148,,,,,1
41969299000174,,,,,1
41969324000110,,,,,1
41969370000119,,,,,1
41969746000195,,,,,1
41969763000122,CLAVE AÇÕES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE AÇÕES ACCESS,FI,Ações,Ações Livre,3
41969804000180,,,,,1
41969845000177,,,,,1
41970027000194,,,,,1
41978207000112,,,,,3
41978219000147,,,,,1
41978238000173,,,,,1
41978436000137,,,,,1
41978492000171,,,,,1
41978506000157,,,,,2
41978524000139,,,,,1
41978534000174,,,,,1
41978621000121,,,,,1
41978633000156,,,,,1
41978646000125,,,,,1
41992676000196,,,,,1
41993440000174,,,,,1
41993492000140,,,,,1
41993797000152,,,,,0
41994031000192,,,,,1
41994073000123,,,,,3
41994362000122,,,,,1
41994403000180,,,,,1
41994525000177,,,,,1
41994566000163,,,,,1
41994586000134,,,,,1
41994640000141,,,,,3
41994665000145,,,,,1
41994687000105,,,,,0
41994712000150,,,,,1
41994727000119,,,,,1
42013775000141,,,,,2
42013783000198,SHARP FAMÍLIA PREVIDÊNCIA FUNDO DE INVESTIMENTO EM AÇÕES,FI,Ações,Ações Índice Ativo,3
42013814000100,,,,,1
42013836000170,,,,,1
42013915000181,,,,,1
42013936000105,,,,,0
42013952000190,,,,,1
42013973000105,,,,,1
42014005000113,,,,,1
42014012000115,,,,,1
42014016000101,,,,,1
42014033000130,,,,,1
42014053000101,,,,,1
42014058000134,,,,,1
42014065000136,,,,,0
42014081000129,,,,,1
42014132000112,,,,,1
42014145000191,,,,,1
42014178000131,,,,,1
42014202000132,,,,,3
42014243000129,,,,,1
42014260000166,,,,,1
42014300000170,,,,,1
42030786000130,,,,,1
42030806000172,,,,,1
42030818000105,,,,,1
42030830000101,,,,,1
42030847000169,,,,,1
42030859000193,,,,,1
42030887000100,,,,,1
42030907000143,,,,,1
42030928000169,,,,,1
42030943000107,,,,,1
42030955000131,,,,,1
42030972000179,,,,,1
42030985000148,,,,,1
42030997000172,,,,,1
42031043000184,,,,,1
42031504000119,,,,,1
42043741000108,,,,,1
42043782000196,,,,,1
42043865000185,,,,,1
42044287000100,,,,,1
42044315000180,,,,,1
42044344000142,,,,,1
42044397000163,,,,,1
42044434000133,,,,,1
42044463000103,,,,,1
42044607000113,,,,,1
42044635000130,,,,,1
42044673000193,,,,,1
42044704000106,,,,,0
42044799000168,,,,,1
42044828000191,,,,,1
42044870000102,,,,,1
42044882000137,,,,,1
42044969000104,,,,,1
42045593000152,,,,,1
42045624000175,,,,,1
42045811000159,,,,,1
42046753000188,,,,,1
42046759000155,,,,,1
42046884000165,,,,,1
42046919000166,,,,,1
42046924000179,,,,,1
42046954000185,,,,,1
42066404000128,,,,,1
42066462000151,,,,,1
42066491000113,,,,,1
42066520000147,,,,,1
42066551000106,,,,,1
42066573000168,,,,,1
42066675000183,,,,,1
42066694000100,,,,,1
42066723000133,,,,,1
42066741000115,,,,,1
42066755000139,,,,,1
42066806000122,,,,,1
42066827000148,,,,,1
42066847000119,,,,,1
42066874000191,,,,,1
42066898000140,,,,,1
42066954000147,,,,,1
42066971000184,,,,,1
42066996000188,,,,,1
42067039000176,,,,,1
42067084000120,,,,,1
42067232000107,,,,,1
42067265000157,,,,,1
42067278000126,,,,,1
42081209000177,,,,,1
42081295000118,,,,,0
42081346000101,,,,,1
42081546000164,,,,,3
42081757000105,,,,,1
42084627000118,,,,,1
42084719000106,,,,,1
42084729000133,,,,,1
42084769000185,,,,,1
42084784000123,,,,,1
42084802000177,,,,,1
42084832000183,,,,,1
42084981000142,,,,,1
42084992000122,,,,,1
42085052000158,,,,,3
42085537000141,,,,,1
42085551000145,,,,,1
42085568000100,,,,,1
42085578000138,,,,,1
42085610000185,,,,,1
42085631000109,,,,,1
42085643000125,,,,,1
42085652000116,,,,,1
42085766000166,,,,,1
42101954000130,,,,,1
42102146000198,,,,,1
42102159000167,,,,,1
42102181000107,,,,,1
42102199000109,,,,,3
42102214000119,,,,,1
42102339000149,,,,,1
42102355000131,,,,,1
42102398000117,,,,,1
42115036000160,,,,,1
42115133000153,,,,,1
42115274000176,,,,,1
42115298000125,,,,,1
42115332000161,,,,,1
42115663000100,,,,,1
42115710000107,,,,,3
42115749000124,,,,,1
42119476000196,,,,,1
42119499000109,,,,,1
42119538000160,,,,,1
42119566000187,,,,,1
42119576000112,,,,,1
42119588000147,,,,,1
42119596000193,,,,,1
42119617000170,,,,,1
42119627000106,,,,,1
42119635000152,,,,,1
42120243000103,,,,,1
42120262000130,,,,,1
42120273000110,,,,,1
42120328000191,,,,,1
42120343000130,,,,,1
42120363000100,,,,,1
42120371000157,,,,,2
42120385000170,,,,,0
42120395000106,,,,,0
42120405000103,,,,,1
42132181000150,,,,,1
42132210000183,,,,,1
42132289000142,,,,,1
42132460000113,,,,,1
42132471000101,,,,,1
42132569000150,,,,,1
42132599000167,,,,,1
42132614000177,,,,,1
42132632000159,,,,,1
42133816000133,,,,,1
42133869000154,,,,,1
42149158000178,WARREN DÓLAR FUNDO DE INVESTIMENTO CAMBIAL,FI,Cambial,Cambial,1
42154228000186,,,,,1
42154270000105,,,,,1
42154367000100,,,,,1
42154397000116,,,,,1
42154430000108,,,,,1
42154460000114,,,,,3
42154541000114,,,,,1
42154626000100,,,,,1
42174097000107,,,,,1
42174224000160,,,,,1
42174230000117,,,,,3
42190524000132,,,,,1
42190544000103,,,,,3
42190558000127,,,,,1
42190578000106,,,,,1
42190636000193,,,,,1
42195637000120,,,,,1
42195666000192,,,,,1
42195681000130,,,,,1
42195713000106,,,,,1
42195744000159,,,,,1
42195755000139,,,,,1
42195771000121,VINLAND LONG ONLY 100 PREV ITAÚ T1 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM AÇÕES,FI,Ações,Previdência Ações Ativo,3
42195803000199,,,,,3
42195812000180,,,,,1
42195828000192,,,,,1
42195844000185,,,,,1
42195858000107,KINEA ASSET ALLOCATION EDGE PREV FICFI MULTIMERCADO,FI,Multimercado,Previdência Multimercado Livre,3
42195900000181,,,,,1
42195910000117,VELT IVP MASTER PREV OFFSHORE FUNDO DE INVESTIMENTO EM AÇÕES INVESTIMENTO NO EXTERIOR,FI,Ações,Ações Invest. no Exterior,3
42195916000194,,,,,1
42195970000130,,,,,1
42195992000108,,,,,1
42196001000101,,,,,1
42196013000128,,,,,1
42196023000163,,,,,0
42196029000130,,,,,0
42196167000110,,,,,1
42196209000112,,,,,1
42196278000126,,,,,1
42217140000166,,,,,1
42220374000162,,,,,1
42220404000130,,,,,1
42220424000101,,,,,1
42220446000171,,,,,1
42220507000109,,,,,1
42220529000160,,,,,1
42220545000153,,,,,1
42220622000175,,,,,1
42220630000111,,,,,1
42220652000181,,,,,1
42220674000141,,,,,1
42220743000117,,,,,3
42221146000107,CWM5 FUNDO DE INVESTIMENTO MULTIMERCADO  CRÉDITO PRIVADO,FIP,FIP Multi,,1
42221241000100,,,,,1
42221262000126,,,,,1
42221292000132,MANAGER VINCI MOSAICO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM AÇÕES,FI,Ações,Ações Livre,1
42221412000100,,,,,1
42221434000161,,,,,1
42229068000197,,,,,1
42229144000164,,,,,0
42229305000110,,,,,1
42229319000133,,,,,1
42229345000161,,,,,3
42229361000154,,,,,1
42229371000190,,,,,1
42229399000127,,,,,0
42229432000119,,,,,3
42246334000190,,,,,1
42246380000199,,,,,1
42246423000136,,,,,1
42246448000130,,,,,1
42246480000115,,,,,1
42246750000198,,,,,0
42246841000123,,,,,1
42246906000130,,,,,1
42260820000162,,,,,1
42260864000192,,,,,1
42260903000151,,,,,0
42260996000114,,,,,1
42261050000172,,,,,3
42261100000111,,,,,3
42261235000187,,,,,1
42261269000171,,,,,1
42261301000119,,,,,1
42263785000135,,,,,1
42263927000164,,,,,0
42264017000104,,,,,1
42264583000108,,,,,1
42279329000183,,,,,1
42279443000103,,,,,1
42279510000190,,,,,1
42279611000160,,,,,1
42279908000126,ELECTRON GLOBAL ADVISORY CI INVESTIMENTO EM CLASSES DE INVESTIMENTO EM  AÇÕES IE - RESP. LIMITADA,FI,Ações,Ações Invest. no Exterior,3
42279987000175,ELECTRON GLOBAL ADVISORY MÁSTER CI EM AÇÕES INVESTIMENTO NO EXTERIOR - RESP LIMITADA,FI,Ações,Ações Invest. no Exterior,3
